date,citizenship,encounter_count,country_of_entry
2022-06-01,IRAN,0,PANAMA
2022-06-01,KYRGYZSTAN,14,PANAMA
2022-06-01,LEBANON,0,PANAMA
2022-06-01,LIBERIA,0,PANAMA
2022-06-01,MALI,10,PANAMA
2022-06-01,MAURITANIA,17,PANAMA
2022-06-01,MEXICO,0,PANAMA
2022-06-01,NEPAL,136,PANAMA
2022-06-01,NICARAGUA,0,PANAMA
2022-06-01,NIGERIA,49,PANAMA
2022-06-01,OTHER,87,PANAMA
2022-06-01,PAKISTAN,24,PANAMA
2022-06-01,PALESTINE,0,PANAMA
2022-06-01,PANAMA,0,PANAMA
2022-06-01,PARAGUAY,0,PANAMA
2022-06-01,PERU,109,PANAMA
2022-06-01,SENEGAL,109,PANAMA
2022-06-01,SIERRA LEONE,8,PANAMA
2022-06-01,SOMALIA,149,PANAMA
2022-06-01,SRI LANKA,15,PANAMA
2022-06-01,SUDAN,0,PANAMA
2022-06-01,SYRIA,4,PANAMA
2022-06-01,TAJIKISTAN,7,PANAMA
2022-06-01,TOGO,5,PANAMA
2022-06-01,URUGUAY,0,PANAMA
2022-06-01,UZBEKISTAN,14,PANAMA
2022-06-01,VENEZUELA,11359,PANAMA
2022-06-01,VIETNAM,0,PANAMA
2022-06-01,YEMEN,0,PANAMA
2022-05-01,AFGHANISTAN,67,PANAMA
2022-05-01,AFRICA,0,PANAMA
2022-05-01,ANGOLA,32,PANAMA
2022-05-01,ARGENTINA,0,PANAMA
2022-05-01,BANGLADESH,254,PANAMA
2022-05-01,BENIN,0,PANAMA
2022-05-01,BOLIVIA,0,PANAMA
2022-05-01,BRAZIL,150,PANAMA
2022-05-01,BURKINA FASO,25,PANAMA
2022-05-01,BURUNDI,0,PANAMA
2022-05-01,CAMEROON,103,PANAMA
2022-05-01,CHAD,0,PANAMA
2022-05-01,CHILE,37,PANAMA
2022-05-01,CHINA,67,PANAMA
2022-05-01,COLOMBIA,248,PANAMA
2022-05-01,CONGO - BRAZZAVILLE,24,PANAMA
2022-05-01,CÔTE D’IVOIRE,0,PANAMA
2022-05-01,CUBA,567,PANAMA
2022-05-01,DOMINICAN REPUBLIC,115,PANAMA
2022-05-01,ECUADOR,527,PANAMA
2022-05-01,EGYPT,0,PANAMA
2022-05-01,EL SALVADOR,0,PANAMA
2022-05-01,ERITREA,72,PANAMA
2022-05-01,ETHIOPIA,20,PANAMA
2022-05-01,FRENCH GUIANA,0,PANAMA
2022-05-01,GAMBIA,0,PANAMA
2022-05-01,GHANA,88,PANAMA
2022-05-01,GUATEMALA,0,PANAMA
2022-05-01,GUINEA,39,PANAMA
2022-05-01,GUYANA,0,PANAMA
2022-05-01,HAITI,810,PANAMA
2022-05-01,HONDURAS,0,PANAMA
2022-05-01,INDIA,179,PANAMA
2022-05-01,IRAN,0,PANAMA
2022-05-01,KYRGYZSTAN,5,PANAMA
2022-05-01,LEBANON,0,PANAMA
2022-05-01,LIBERIA,0,PANAMA
2022-05-01,MALI,19,PANAMA
2022-05-01,MAURITANIA,15,PANAMA
2022-05-01,MEXICO,0,PANAMA
2022-05-01,NEPAL,75,PANAMA
2022-05-01,NICARAGUA,0,PANAMA
2022-05-01,NIGERIA,41,PANAMA
2022-05-01,OTHER,65,PANAMA
2022-05-01,PAKISTAN,30,PANAMA
2022-05-01,PALESTINE,0,PANAMA
2022-05-01,PANAMA,0,PANAMA
2022-05-01,PARAGUAY,0,PANAMA
2022-05-01,PERU,88,PANAMA
2022-05-01,SENEGAL,127,PANAMA
2022-05-01,SIERRA LEONE,10,PANAMA
2022-05-01,SOMALIA,103,PANAMA
2022-05-01,SRI LANKA,26,PANAMA
2022-05-01,SUDAN,0,PANAMA
2022-05-01,SYRIA,13,PANAMA
2022-05-01,TAJIKISTAN,1,PANAMA
2022-05-01,TOGO,2,PANAMA
2022-05-01,URUGUAY,0,PANAMA
2022-05-01,UZBEKISTAN,6,PANAMA
2022-05-01,VENEZUELA,9844,PANAMA
2022-05-01,VIETNAM,0,PANAMA
2022-05-01,YEMEN,0,PANAMA
2022-04-01,AFGHANISTAN,31,PANAMA
2022-04-01,AFRICA,0,PANAMA
2022-04-01,ANGOLA,107,PANAMA
2022-04-01,ARGENTINA,0,PANAMA
2022-04-01,BANGLADESH,126,PANAMA
2022-04-01,BENIN,0,PANAMA
2022-04-01,BOLIVIA,0,PANAMA
2022-04-01,BRAZIL,134,PANAMA
2022-04-01,BURKINA FASO,19,PANAMA
2022-04-01,BURUNDI,0,PANAMA
2022-04-01,CAMEROON,91,PANAMA
2022-04-01,CHAD,0,PANAMA
2022-04-01,CHILE,23,PANAMA
2022-04-01,CHINA,59,PANAMA
2022-04-01,COLOMBIA,72,PANAMA
2022-04-01,CONGO - BRAZZAVILLE,38,PANAMA
2022-04-01,CÔTE D’IVOIRE,0,PANAMA
2022-04-01,CUBA,634,PANAMA
2022-04-01,DOMINICAN REPUBLIC,48,PANAMA
2022-04-01,ECUADOR,181,PANAMA
2022-04-01,EGYPT,0,PANAMA
2022-04-01,EL SALVADOR,0,PANAMA
2022-04-01,ERITREA,56,PANAMA
2022-04-01,ETHIOPIA,21,PANAMA
2022-04-01,FRENCH GUIANA,0,PANAMA
2022-04-01,GAMBIA,0,PANAMA
2022-04-01,GHANA,141,PANAMA
2022-04-01,GUATEMALA,0,PANAMA
2022-04-01,GUINEA,40,PANAMA
2022-04-01,GUYANA,0,PANAMA
2022-04-01,HAITI,628,PANAMA
2022-04-01,HONDURAS,0,PANAMA
2022-04-01,INDIA,172,PANAMA
2022-04-01,IRAN,0,PANAMA
2022-04-01,KYRGYZSTAN,21,PANAMA
2022-04-01,LEBANON,0,PANAMA
2022-04-01,LIBERIA,0,PANAMA
2022-04-01,MALI,13,PANAMA
2022-04-01,MAURITANIA,21,PANAMA
2022-04-01,MEXICO,0,PANAMA
2022-04-01,NEPAL,121,PANAMA
2022-04-01,NICARAGUA,0,PANAMA
2022-04-01,NIGERIA,53,PANAMA
2022-04-01,OTHER,63,PANAMA
2022-04-01,PAKISTAN,18,PANAMA
2022-04-01,PALESTINE,0,PANAMA
2022-04-01,PANAMA,0,PANAMA
2022-04-01,PARAGUAY,0,PANAMA
2022-04-01,PERU,29,PANAMA
2022-04-01,SENEGAL,328,PANAMA
2022-04-01,SIERRA LEONE,27,PANAMA
2022-04-01,SOMALIA,83,PANAMA
2022-04-01,SRI LANKA,12,PANAMA
2022-04-01,SUDAN,0,PANAMA
2022-04-01,SYRIA,3,PANAMA
2022-04-01,TAJIKISTAN,2,PANAMA
2022-04-01,TOGO,12,PANAMA
2022-04-01,URUGUAY,0,PANAMA
2022-04-01,UZBEKISTAN,13,PANAMA
2022-04-01,VENEZUELA,2694,PANAMA
2022-04-01,VIETNAM,0,PANAMA
2022-04-01,YEMEN,0,PANAMA
2022-03-01,AFGHANISTAN,40,PANAMA
2022-03-01,AFRICA,0,PANAMA
2022-03-01,ANGOLA,378,PANAMA
2022-03-01,ARGENTINA,0,PANAMA
2022-03-01,BANGLADESH,201,PANAMA
2022-03-01,BENIN,0,PANAMA
2022-03-01,BOLIVIA,0,PANAMA
2022-03-01,BRAZIL,160,PANAMA
2022-03-01,BURKINA FASO,22,PANAMA
2022-03-01,BURUNDI,0,PANAMA
2022-03-01,CAMEROON,92,PANAMA
2022-03-01,CHAD,0,PANAMA
2022-03-01,CHILE,13,PANAMA
2022-03-01,CHINA,56,PANAMA
2022-03-01,COLOMBIA,59,PANAMA
2022-03-01,CONGO - BRAZZAVILLE,143,PANAMA
2022-03-01,CÔTE D’IVOIRE,0,PANAMA
2022-03-01,CUBA,361,PANAMA
2022-03-01,DOMINICAN REPUBLIC,30,PANAMA
2022-03-01,ECUADOR,121,PANAMA
2022-03-01,EGYPT,0,PANAMA
2022-03-01,EL SALVADOR,0,PANAMA
2022-03-01,ERITREA,34,PANAMA
2022-03-01,ETHIOPIA,4,PANAMA
2022-03-01,FRENCH GUIANA,0,PANAMA
2022-03-01,GAMBIA,0,PANAMA
2022-03-01,GHANA,90,PANAMA
2022-03-01,GUATEMALA,0,PANAMA
2022-03-01,GUINEA,44,PANAMA
2022-03-01,GUYANA,0,PANAMA
2022-03-01,HAITI,485,PANAMA
2022-03-01,HONDURAS,0,PANAMA
2022-03-01,INDIA,88,PANAMA
2022-03-01,IRAN,0,PANAMA
2022-03-01,KYRGYZSTAN,2,PANAMA
2022-03-01,LEBANON,0,PANAMA
2022-03-01,LIBERIA,0,PANAMA
2022-03-01,MALI,19,PANAMA
2022-03-01,MAURITANIA,8,PANAMA
2022-03-01,MEXICO,0,PANAMA
2022-03-01,NEPAL,56,PANAMA
2022-03-01,NICARAGUA,0,PANAMA
2022-03-01,NIGERIA,45,PANAMA
2022-03-01,OTHER,85,PANAMA
2022-03-01,PAKISTAN,20,PANAMA
2022-03-01,PALESTINE,0,PANAMA
2022-03-01,PANAMA,0,PANAMA
2022-03-01,PARAGUAY,0,PANAMA
2022-03-01,PERU,18,PANAMA
2022-03-01,SENEGAL,264,PANAMA
2022-03-01,SIERRA LEONE,9,PANAMA
2022-03-01,SOMALIA,60,PANAMA
2022-03-01,SRI LANKA,12,PANAMA
2022-03-01,SUDAN,0,PANAMA
2022-03-01,SYRIA,21,PANAMA
2022-03-01,TAJIKISTAN,17,PANAMA
2022-03-01,TOGO,6,PANAMA
2022-03-01,URUGUAY,0,PANAMA
2022-03-01,UZBEKISTAN,60,PANAMA
2022-03-01,VENEZUELA,1704,PANAMA
2022-03-01,VIETNAM,0,PANAMA
2022-03-01,YEMEN,0,PANAMA
2022-02-01,AFGHANISTAN,3,PANAMA
2022-02-01,AFRICA,0,PANAMA
2022-02-01,ANGOLA,304,PANAMA
2022-02-01,ARGENTINA,0,PANAMA
2022-02-01,BANGLADESH,81,PANAMA
2022-02-01,BENIN,0,PANAMA
2022-02-01,BOLIVIA,0,PANAMA
2022-02-01,BRAZIL,139,PANAMA
2022-02-01,BURKINA FASO,17,PANAMA
2022-02-01,BURUNDI,0,PANAMA
2022-02-01,CAMEROON,24,PANAMA
2022-02-01,CHAD,0,PANAMA
2022-02-01,CHILE,17,PANAMA
2022-02-01,CHINA,39,PANAMA
2022-02-01,COLOMBIA,72,PANAMA
2022-02-01,CONGO - BRAZZAVILLE,141,PANAMA
2022-02-01,CÔTE D’IVOIRE,0,PANAMA
2022-02-01,CUBA,334,PANAMA
2022-02-01,DOMINICAN REPUBLIC,12,PANAMA
2022-02-01,ECUADOR,156,PANAMA
2022-02-01,EGYPT,0,PANAMA
2022-02-01,EL SALVADOR,0,PANAMA
2022-02-01,ERITREA,32,PANAMA
2022-02-01,ETHIOPIA,7,PANAMA
2022-02-01,FRENCH GUIANA,0,PANAMA
2022-02-01,GAMBIA,0,PANAMA
2022-02-01,GHANA,83,PANAMA
2022-02-01,GUATEMALA,0,PANAMA
2022-02-01,GUINEA,10,PANAMA
2022-02-01,GUYANA,0,PANAMA
2022-02-01,HAITI,471,PANAMA
2022-02-01,HONDURAS,0,PANAMA
2022-02-01,INDIA,74,PANAMA
2022-02-01,IRAN,0,PANAMA
2022-02-01,KYRGYZSTAN,31,PANAMA
2022-02-01,LEBANON,0,PANAMA
2022-02-01,LIBERIA,0,PANAMA
2022-02-01,MALI,12,PANAMA
2022-02-01,MAURITANIA,7,PANAMA
2022-02-01,MEXICO,0,PANAMA
2022-02-01,NEPAL,64,PANAMA
2022-02-01,NICARAGUA,0,PANAMA
2022-02-01,NIGERIA,54,PANAMA
2022-02-01,OTHER,76,PANAMA
2022-02-01,PAKISTAN,9,PANAMA
2022-02-01,PALESTINE,0,PANAMA
2022-02-01,PANAMA,0,PANAMA
2022-02-01,PARAGUAY,0,PANAMA
2022-02-01,PERU,23,PANAMA
2022-02-01,SENEGAL,280,PANAMA
2022-02-01,SIERRA LEONE,6,PANAMA
2022-02-01,SOMALIA,27,PANAMA
2022-02-01,SRI LANKA,12,PANAMA
2022-02-01,SUDAN,0,PANAMA
2022-02-01,SYRIA,3,PANAMA
2022-02-01,TAJIKISTAN,11,PANAMA
2022-02-01,TOGO,16,PANAMA
2022-02-01,URUGUAY,0,PANAMA
2022-02-01,UZBEKISTAN,42,PANAMA
2022-02-01,VENEZUELA,1573,PANAMA
2022-02-01,VIETNAM,0,PANAMA
2022-02-01,YEMEN,0,PANAMA
2022-01-01,AFGHANISTAN,1,PANAMA
2022-01-01,AFRICA,0,PANAMA
2022-01-01,ANGOLA,198,PANAMA
2022-01-01,ARGENTINA,0,PANAMA
2022-01-01,BANGLADESH,70,PANAMA
2022-01-01,BENIN,0,PANAMA
2022-01-01,BOLIVIA,0,PANAMA
2022-01-01,BRAZIL,168,PANAMA
2022-01-01,BURKINA FASO,18,PANAMA
2022-01-01,BURUNDI,0,PANAMA
2022-01-01,CAMEROON,31,PANAMA
2022-01-01,CHAD,0,PANAMA
2022-01-01,CHILE,9,PANAMA
2022-01-01,CHINA,32,PANAMA
2022-01-01,COLOMBIA,48,PANAMA
2022-01-01,CONGO - BRAZZAVILLE,69,PANAMA
2022-01-01,CÔTE D’IVOIRE,0,PANAMA
2022-01-01,CUBA,367,PANAMA
2022-01-01,DOMINICAN REPUBLIC,15,PANAMA
2022-01-01,ECUADOR,100,PANAMA
2022-01-01,EGYPT,0,PANAMA
2022-01-01,EL SALVADOR,0,PANAMA
2022-01-01,ERITREA,30,PANAMA
2022-01-01,ETHIOPIA,9,PANAMA
2022-01-01,FRENCH GUIANA,0,PANAMA
2022-01-01,GAMBIA,0,PANAMA
2022-01-01,GHANA,113,PANAMA
2022-01-01,GUATEMALA,0,PANAMA
2022-01-01,GUINEA,40,PANAMA
2022-01-01,GUYANA,0,PANAMA
2022-01-01,HAITI,630,PANAMA
2022-01-01,HONDURAS,0,PANAMA
2022-01-01,INDIA,67,PANAMA
2022-01-01,IRAN,0,PANAMA
2022-01-01,KYRGYZSTAN,3,PANAMA
2022-01-01,LEBANON,0,PANAMA
2022-01-01,LIBERIA,0,PANAMA
2022-01-01,MALI,18,PANAMA
2022-01-01,MAURITANIA,18,PANAMA
2022-01-01,MEXICO,0,PANAMA
2022-01-01,NEPAL,108,PANAMA
2022-01-01,NICARAGUA,0,PANAMA
2022-01-01,NIGERIA,23,PANAMA
2022-01-01,OTHER,80,PANAMA
2022-01-01,PAKISTAN,27,PANAMA
2022-01-01,PALESTINE,0,PANAMA
2022-01-01,PANAMA,0,PANAMA
2022-01-01,PARAGUAY,0,PANAMA
2022-01-01,PERU,17,PANAMA
2022-01-01,SENEGAL,589,PANAMA
2022-01-01,SIERRA LEONE,18,PANAMA
2022-01-01,SOMALIA,84,PANAMA
2022-01-01,SRI LANKA,5,PANAMA
2022-01-01,SUDAN,0,PANAMA
2022-01-01,SYRIA,6,PANAMA
2022-01-01,TAJIKISTAN,88,PANAMA
2022-01-01,TOGO,18,PANAMA
2022-01-01,URUGUAY,0,PANAMA
2022-01-01,UZBEKISTAN,164,PANAMA
2022-01-01,VENEZUELA,1421,PANAMA
2022-01-01,VIETNAM,0,PANAMA
2022-01-01,YEMEN,0,PANAMA
2021-12-01,AFGHANISTAN,0,PANAMA
2021-12-01,AFRICA,109,PANAMA
2021-12-01,ANGOLA,100,PANAMA
2021-12-01,ARGENTINA,7,PANAMA
2021-12-01,BANGLADESH,151,PANAMA
2021-12-01,BENIN,0,PANAMA
2021-12-01,BOLIVIA,0,PANAMA
2021-12-01,BRAZIL,163,PANAMA
2021-12-01,BURKINA FASO,14,PANAMA
2021-12-01,BURUNDI,0,PANAMA
2021-12-01,CAMEROON,29,PANAMA
2021-12-01,CHAD,0,PANAMA
2021-12-01,CHILE,22,PANAMA
2021-12-01,CHINA,0,PANAMA
2021-12-01,COLOMBIA,42,PANAMA
2021-12-01,CONGO - BRAZZAVILLE,29,PANAMA
2021-12-01,CÔTE D’IVOIRE,0,PANAMA
2021-12-01,CUBA,997,PANAMA
2021-12-01,DOMINICAN REPUBLIC,6,PANAMA
2021-12-01,ECUADOR,43,PANAMA
2021-12-01,EGYPT,0,PANAMA
2021-12-01,EL SALVADOR,0,PANAMA
2021-12-01,ERITREA,16,PANAMA
2021-12-01,ETHIOPIA,0,PANAMA
2021-12-01,FRENCH GUIANA,29,PANAMA
2021-12-01,GAMBIA,0,PANAMA
2021-12-01,GHANA,60,PANAMA
2021-12-01,GUATEMALA,0,PANAMA
2021-12-01,GUINEA,2,PANAMA
2021-12-01,GUYANA,0,PANAMA
2021-12-01,HAITI,751,PANAMA
2021-12-01,HONDURAS,0,PANAMA
2021-12-01,INDIA,71,PANAMA
2021-12-01,IRAN,0,PANAMA
2021-12-01,KYRGYZSTAN,0,PANAMA
2021-12-01,LEBANON,0,PANAMA
2021-12-01,LIBERIA,0,PANAMA
2021-12-01,MALI,39,PANAMA
2021-12-01,MAURITANIA,8,PANAMA
2021-12-01,MEXICO,0,PANAMA
2021-12-01,NEPAL,108,PANAMA
2021-12-01,NICARAGUA,0,PANAMA
2021-12-01,NIGERIA,12,PANAMA
2021-12-01,OTHER,126,PANAMA
2021-12-01,PAKISTAN,21,PANAMA
2021-12-01,PALESTINE,0,PANAMA
2021-12-01,PANAMA,0,PANAMA
2021-12-01,PARAGUAY,32,PANAMA
2021-12-01,PERU,0,PANAMA
2021-12-01,SENEGAL,192,PANAMA
2021-12-01,SIERRA LEONE,55,PANAMA
2021-12-01,SOMALIA,17,PANAMA
2021-12-01,SRI LANKA,0,PANAMA
2021-12-01,SUDAN,0,PANAMA
2021-12-01,SYRIA,0,PANAMA
2021-12-01,TAJIKISTAN,0,PANAMA
2021-12-01,TOGO,25,PANAMA
2021-12-01,URUGUAY,32,PANAMA
2021-12-01,UZBEKISTAN,343,PANAMA
2021-12-01,VENEZUELA,542,PANAMA
2021-12-01,VIETNAM,0,PANAMA
2021-12-01,YEMEN,1,PANAMA
2021-11-01,AFGHANISTAN,0,PANAMA
2021-11-01,AFRICA,370,PANAMA
2021-11-01,ANGOLA,70,PANAMA
2021-11-01,ARGENTINA,1,PANAMA
2021-11-01,BANGLADESH,222,PANAMA
2021-11-01,BENIN,0,PANAMA
2021-11-01,BOLIVIA,0,PANAMA
2021-11-01,BRAZIL,438,PANAMA
2021-11-01,BURKINA FASO,7,PANAMA
2021-11-01,BURUNDI,0,PANAMA
2021-11-01,CAMEROON,69,PANAMA
2021-11-01,CHAD,0,PANAMA
2021-11-01,CHILE,46,PANAMA
2021-11-01,CHINA,0,PANAMA
2021-11-01,COLOMBIA,18,PANAMA
2021-11-01,CONGO - BRAZZAVILLE,46,PANAMA
2021-11-01,CÔTE D’IVOIRE,0,PANAMA
2021-11-01,CUBA,1639,PANAMA
2021-11-01,DOMINICAN REPUBLIC,21,PANAMA
2021-11-01,ECUADOR,65,PANAMA
2021-11-01,EGYPT,0,PANAMA
2021-11-01,EL SALVADOR,0,PANAMA
2021-11-01,ERITREA,22,PANAMA
2021-11-01,ETHIOPIA,0,PANAMA
2021-11-01,FRENCH GUIANA,54,PANAMA
2021-11-01,GAMBIA,0,PANAMA
2021-11-01,GHANA,77,PANAMA
2021-11-01,GUATEMALA,0,PANAMA
2021-11-01,GUINEA,23,PANAMA
2021-11-01,GUYANA,26,PANAMA
2021-11-01,HAITI,3111,PANAMA
2021-11-01,HONDURAS,0,PANAMA
2021-11-01,INDIA,158,PANAMA
2021-11-01,IRAN,0,PANAMA
2021-11-01,KYRGYZSTAN,0,PANAMA
2021-11-01,LEBANON,0,PANAMA
2021-11-01,LIBERIA,0,PANAMA
2021-11-01,MALI,9,PANAMA
2021-11-01,MAURITANIA,23,PANAMA
2021-11-01,MEXICO,0,PANAMA
2021-11-01,NEPAL,30,PANAMA
2021-11-01,NICARAGUA,0,PANAMA
2021-11-01,NIGERIA,9,PANAMA
2021-11-01,OTHER,158,PANAMA
2021-11-01,PAKISTAN,18,PANAMA
2021-11-01,PALESTINE,0,PANAMA
2021-11-01,PANAMA,0,PANAMA
2021-11-01,PARAGUAY,196,PANAMA
2021-11-01,PERU,0,PANAMA
2021-11-01,SENEGAL,135,PANAMA
2021-11-01,SIERRA LEONE,22,PANAMA
2021-11-01,SOMALIA,33,PANAMA
2021-11-01,SRI LANKA,33,PANAMA
2021-11-01,SUDAN,0,PANAMA
2021-11-01,SYRIA,0,PANAMA
2021-11-01,TAJIKISTAN,0,PANAMA
2021-11-01,TOGO,24,PANAMA
2021-11-01,URUGUAY,25,PANAMA
2021-11-01,UZBEKISTAN,165,PANAMA
2021-11-01,VENEZUELA,352,PANAMA
2021-11-01,VIETNAM,0,PANAMA
2021-11-01,YEMEN,47,PANAMA
2021-10-01,AFGHANISTAN,0,PANAMA
2021-10-01,AFRICA,0,PANAMA
2021-10-01,ANGOLA,45,PANAMA
2021-10-01,ARGENTINA,23,PANAMA
2021-10-01,BANGLADESH,325,PANAMA
2021-10-01,BENIN,0,PANAMA
2021-10-01,BOLIVIA,0,PANAMA
2021-10-01,BRAZIL,2011,PANAMA
2021-10-01,BURKINA FASO,13,PANAMA
2021-10-01,BURUNDI,0,PANAMA
2021-10-01,CAMEROON,73,PANAMA
2021-10-01,CHAD,0,PANAMA
2021-10-01,CHILE,1501,PANAMA
2021-10-01,CHINA,0,PANAMA
2021-10-01,COLOMBIA,29,PANAMA
2021-10-01,CONGO - BRAZZAVILLE,40,PANAMA
2021-10-01,CÔTE D’IVOIRE,0,PANAMA
2021-10-01,CUBA,3018,PANAMA
2021-10-01,DOMINICAN REPUBLIC,64,PANAMA
2021-10-01,ECUADOR,88,PANAMA
2021-10-01,EGYPT,0,PANAMA
2021-10-01,EL SALVADOR,0,PANAMA
2021-10-01,ERITREA,24,PANAMA
2021-10-01,ETHIOPIA,0,PANAMA
2021-10-01,FRENCH GUIANA,2,PANAMA
2021-10-01,GAMBIA,0,PANAMA
2021-10-01,GHANA,284,PANAMA
2021-10-01,GUATEMALA,0,PANAMA
2021-10-01,GUINEA,41,PANAMA
2021-10-01,GUYANA,107,PANAMA
2021-10-01,HAITI,17114,PANAMA
2021-10-01,HONDURAS,0,PANAMA
2021-10-01,INDIA,65,PANAMA
2021-10-01,IRAN,0,PANAMA
2021-10-01,KYRGYZSTAN,0,PANAMA
2021-10-01,LEBANON,0,PANAMA
2021-10-01,LIBERIA,0,PANAMA
2021-10-01,MALI,11,PANAMA
2021-10-01,MAURITANIA,10,PANAMA
2021-10-01,MEXICO,0,PANAMA
2021-10-01,NEPAL,77,PANAMA
2021-10-01,NICARAGUA,0,PANAMA
2021-10-01,NIGERIA,21,PANAMA
2021-10-01,OTHER,98,PANAMA
2021-10-01,PAKISTAN,20,PANAMA
2021-10-01,PALESTINE,0,PANAMA
2021-10-01,PANAMA,0,PANAMA
2021-10-01,PARAGUAY,0,PANAMA
2021-10-01,PERU,0,PANAMA
2021-10-01,SENEGAL,81,PANAMA
2021-10-01,SIERRA LEONE,33,PANAMA
2021-10-01,SOMALIA,3,PANAMA
2021-10-01,SRI LANKA,8,PANAMA
2021-10-01,SUDAN,0,PANAMA
2021-10-01,SYRIA,0,PANAMA
2021-10-01,TAJIKISTAN,0,PANAMA
2021-10-01,TOGO,17,PANAMA
2021-10-01,URUGUAY,45,PANAMA
2021-10-01,UZBEKISTAN,268,PANAMA
2021-10-01,VENEZUELA,339,PANAMA
2021-10-01,VIETNAM,0,PANAMA
2021-10-01,YEMEN,6,PANAMA
2021-09-01,AFGHANISTAN,0,PANAMA
2021-09-01,AFRICA,0,PANAMA
2021-09-01,ANGOLA,25,PANAMA
2021-09-01,ARGENTINA,13,PANAMA
2021-09-01,BANGLADESH,102,PANAMA
2021-09-01,BENIN,0,PANAMA
2021-09-01,BOLIVIA,0,PANAMA
2021-09-01,BRAZIL,2658,PANAMA
2021-09-01,BURKINA FASO,21,PANAMA
2021-09-01,BURUNDI,0,PANAMA
2021-09-01,CAMEROON,24,PANAMA
2021-09-01,CHAD,0,PANAMA
2021-09-01,CHILE,2206,PANAMA
2021-09-01,CHINA,0,PANAMA
2021-09-01,COLOMBIA,31,PANAMA
2021-09-01,CONGO - BRAZZAVILLE,21,PANAMA
2021-09-01,CÔTE D’IVOIRE,0,PANAMA
2021-09-01,CUBA,1566,PANAMA
2021-09-01,DOMINICAN REPUBLIC,38,PANAMA
2021-09-01,ECUADOR,48,PANAMA
2021-09-01,EGYPT,0,PANAMA
2021-09-01,EL SALVADOR,0,PANAMA
2021-09-01,ERITREA,18,PANAMA
2021-09-01,ETHIOPIA,0,PANAMA
2021-09-01,FRENCH GUIANA,0,PANAMA
2021-09-01,GAMBIA,0,PANAMA
2021-09-01,GHANA,194,PANAMA
2021-09-01,GUATEMALA,0,PANAMA
2021-09-01,GUINEA,25,PANAMA
2021-09-01,GUYANA,44,PANAMA
2021-09-01,HAITI,13876,PANAMA
2021-09-01,HONDURAS,0,PANAMA
2021-09-01,INDIA,40,PANAMA
2021-09-01,IRAN,0,PANAMA
2021-09-01,KYRGYZSTAN,0,PANAMA
2021-09-01,LEBANON,0,PANAMA
2021-09-01,LIBERIA,0,PANAMA
2021-09-01,MALI,11,PANAMA
2021-09-01,MAURITANIA,1,PANAMA
2021-09-01,MEXICO,0,PANAMA
2021-09-01,NEPAL,30,PANAMA
2021-09-01,NICARAGUA,0,PANAMA
2021-09-01,NIGERIA,33,PANAMA
2021-09-01,OTHER,79,PANAMA
2021-09-01,PAKISTAN,3,PANAMA
2021-09-01,PALESTINE,0,PANAMA
2021-09-01,PANAMA,0,PANAMA
2021-09-01,PARAGUAY,0,PANAMA
2021-09-01,PERU,0,PANAMA
2021-09-01,SENEGAL,39,PANAMA
2021-09-01,SIERRA LEONE,1,PANAMA
2021-09-01,SOMALIA,11,PANAMA
2021-09-01,SRI LANKA,2,PANAMA
2021-09-01,SUDAN,0,PANAMA
2021-09-01,SYRIA,0,PANAMA
2021-09-01,TAJIKISTAN,0,PANAMA
2021-09-01,TOGO,8,PANAMA
2021-09-01,URUGUAY,17,PANAMA
2021-09-01,UZBEKISTAN,143,PANAMA
2021-09-01,VENEZUELA,437,PANAMA
2021-09-01,VIETNAM,0,PANAMA
2021-09-01,YEMEN,7,PANAMA
2021-08-01,AFGHANISTAN,0,PANAMA
2021-08-01,AFRICA,0,PANAMA
2021-08-01,ANGOLA,45,PANAMA
2021-08-01,ARGENTINA,17,PANAMA
2021-08-01,BANGLADESH,128,PANAMA
2021-08-01,BENIN,0,PANAMA
2021-08-01,BOLIVIA,0,PANAMA
2021-08-01,BRAZIL,1516,PANAMA
2021-08-01,BURKINA FASO,8,PANAMA
2021-08-01,BURUNDI,0,PANAMA
2021-08-01,CAMEROON,42,PANAMA
2021-08-01,CHAD,0,PANAMA
2021-08-01,CHILE,2490,PANAMA
2021-08-01,CHINA,0,PANAMA
2021-08-01,COLOMBIA,8,PANAMA
2021-08-01,CONGO - BRAZZAVILLE,27,PANAMA
2021-08-01,CÔTE D’IVOIRE,0,PANAMA
2021-08-01,CUBA,2857,PANAMA
2021-08-01,DOMINICAN REPUBLIC,23,PANAMA
2021-08-01,ECUADOR,22,PANAMA
2021-08-01,EGYPT,0,PANAMA
2021-08-01,EL SALVADOR,0,PANAMA
2021-08-01,ERITREA,1,PANAMA
2021-08-01,ETHIOPIA,0,PANAMA
2021-08-01,FRENCH GUIANA,0,PANAMA
2021-08-01,GAMBIA,0,PANAMA
2021-08-01,GHANA,34,PANAMA
2021-08-01,GUATEMALA,0,PANAMA
2021-08-01,GUINEA,31,PANAMA
2021-08-01,GUYANA,42,PANAMA
2021-08-01,HAITI,17279,PANAMA
2021-08-01,HONDURAS,0,PANAMA
2021-08-01,INDIA,1,PANAMA
2021-08-01,IRAN,0,PANAMA
2021-08-01,KYRGYZSTAN,0,PANAMA
2021-08-01,LEBANON,0,PANAMA
2021-08-01,LIBERIA,0,PANAMA
2021-08-01,MALI,3,PANAMA
